origin,Organism/Name,kingdom,phylum,class,order,family,subfamily,genus
RefSeq-v207,Staphylococcus phage P240,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage P282,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage P4W,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus phage P630,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage P68,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage P954,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage PSa3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage PT1028,,,,,,,
RefSeq-v207,Staphylococcus phage PVL,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Peeveelvirus
RefSeq-v207,Staphylococcus phage Pabna,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage Portland,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage ROSA,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus phage S24-1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage S25-3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus phage S25-4,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus phage SA1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Ounavirinae,
RefSeq-v207,Staphylococcus phage SA1014ruMSSAST7,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage SA12,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus phage SA13,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus phage SA137ruMSSAST121PVL,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage SA345ruMSSAST8,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage SA46-CL1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage SA5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus phage SA7,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Peeveelvirus
RefSeq-v207,Staphylococcus phage SA75,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus phage SA780ruMSSAST101,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Peeveelvirus
RefSeq-v207,Staphylococcus phage SA97,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus phage SAP-2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage SAP11,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage SAP33,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus phage SCH1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage SH-St 15644,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage SLPW,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage SMSAP5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage SN8,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Coventryvirus
RefSeq-v207,Staphylococcus phage SP120,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Coventryvirus
RefSeq-v207,Staphylococcus phage SP197,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Coventryvirus
RefSeq-v207,Staphylococcus phage SP276,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Coventryvirus
RefSeq-v207,Staphylococcus phage SP5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus phage SPbeta-like,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Staphylococcus phage Sb1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus phage Sebago,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus phage SpT152,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Coventryvirus
RefSeq-v207,Staphylococcus phage SpaA1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Beceayunavirus
RefSeq-v207,Staphylococcus phage St 134,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Andhravirus
RefSeq-v207,Staphylococcus phage StB12,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,
RefSeq-v207,Staphylococcus phage StB20,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Staphylococcus phage StB20-like,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Staphylococcus phage StB27,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,
RefSeq-v207,Staphylococcus phage Staph1N,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus phage Stau2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Silviavirus
RefSeq-v207,Staphylococcus phage StauST398-1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus phage StauST398-2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage StauST398-3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus phage StauST398-4,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage StauST398-5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus phage TEM123,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus phage TEM126,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus phage Team1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus phage UPMK_2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus phage YMC/09/04/R1988,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage phi2958PVL,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage phi5967PVL,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage phi7247PVL,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage phi7401PVL,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage phiBU01,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage phiIBB-SEP1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Sepunavirus
RefSeq-v207,Staphylococcus phage phiIPLA-C1C,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Sepunavirus
RefSeq-v207,Staphylococcus phage phiIPLA-RODI,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus phage phiJB,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus phage phiN315,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Staphylococcus phage phiNM3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage phiPVL-CN125,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Peeveelvirus
RefSeq-v207,Staphylococcus phage phiRS7,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Staphylococcus phage phiSA12,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus phage phiSA_BS1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Baoshanvirus
RefSeq-v207,Staphylococcus phage phiSA_BS2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Baoshanvirus
RefSeq-v207,Staphylococcus phage phiSP44-1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Coventryvirus
RefSeq-v207,Staphylococcus phage phiSa119,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage phiSa2wa_st1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage phiSa2wa_st121mssa,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage phiSa2wa_st22,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus phage phiSa2wa_st30,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage phiSa2wa_st5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage phiSa2wa_st78,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage tp310-1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Peeveelvirus
RefSeq-v207,Staphylococcus phage tp310-2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage tp310-3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Peeveelvirus
RefSeq-v207,Staphylococcus phage vB_SauM_Remus,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Silviavirus
RefSeq-v207,Staphylococcus phage vB_SauM_Romulus,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Silviavirus
RefSeq-v207,Staphylococcus phage vB_SauP_EBHT,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage vB_SauP_phiAGO1.3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus phage vB_SauS-SAP27,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus phage vB_SauS-phiIPLA88,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus phage vB_SauS_JS02,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage vB_SauS_fPfSau02,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage vB_SauS_phi2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus phage vB_SepS_SEP9,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Sextaecvirus
RefSeq-v207,Staphylococcus phage vB_SpsM_WIS42,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Coventryvirus
RefSeq-v207,Staphylococcus phage vB_SpsS_QT1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Fibralongavirus
RefSeq-v207,Staphylococcus phage vB_SscM-1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Sciuriunavirus
RefSeq-v207,Staphylococcus prophage phiPV83,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Peeveelvirus
RefSeq-v207,Staphylococcus virus 108PVL,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Peeveelvirus
RefSeq-v207,Staphylococcus virus 11,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus 13,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Peeveelvirus
RefSeq-v207,Staphylococcus virus 187,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus 29,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus 37,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus 3a,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus virus 42e,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus virus 44AHJD,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Rountreeviridae,Rakietenvirinae,Rosenblumvirus
RefSeq-v207,Staphylococcus virus 47,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus virus 52a,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus 53,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus 55,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus 69,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus 71,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus 77,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Bronfenbrennervirinae,Biseptimavirus
RefSeq-v207,Staphylococcus virus 80,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus 80alpha,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus 85,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus 88,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus 92,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus 96,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus B122,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus Baq_Sau1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus CNPH82,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Rockefellervirus
RefSeq-v207,Staphylococcus virus EW,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus G1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus virus IPLA35,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus virus IPLA5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Rockefellervirus
RefSeq-v207,Staphylococcus virus IPLA7,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Rockefellervirus
RefSeq-v207,Staphylococcus virus K,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Kayvirus
RefSeq-v207,Staphylococcus virus PH15,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Rockefellervirus
RefSeq-v207,Staphylococcus virus SA11,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Silviavirus
RefSeq-v207,Staphylococcus virus SAP26,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus Twort,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Herelleviridae,Twortvirinae,Twortvirus
RefSeq-v207,Staphylococcus virus X2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus phi12,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Staphylococcus virus phiETA,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus phiETA2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus phiETA3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus phiMR11,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus phiMR25,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus phiNM1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus phiNM2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Dubowvirus
RefSeq-v207,Staphylococcus virus phiNM4,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,Azeredovirinae,Phietavirus
RefSeq-v207,Staphylococcus virus phiSLT,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Triavirus
RefSeq-v207,Stenotrophomonas phage IME-SM1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Menderavirus
RefSeq-v207,Stenotrophomonas phage IME13,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Tulanevirus
RefSeq-v207,Stenotrophomonas phage IME15,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Autographiviridae,Studiervirinae,Teseptimavirus
RefSeq-v207,Stenotrophomonas phage Mendera,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Menderavirus
RefSeq-v207,Stenotrophomonas phage Moby,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Menderavirus
RefSeq-v207,Stenotrophomonas phage PSH1,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Inoviridae,,Psecadovirus
RefSeq-v207,Stenotrophomonas phage Pokken,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Schitoviridae,,Pokkenvirus
RefSeq-v207,Stenotrophomonas phage S1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Stenotrophomonas phage SMA6,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Inoviridae,,Scuticavirus
RefSeq-v207,Stenotrophomonas phage SMA7,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Inoviridae,,Subteminivirus
RefSeq-v207,Stenotrophomonas phage SMA9,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Inoviridae,,Staminivirus
RefSeq-v207,Stenotrophomonas phage Smp131,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,Peduovirinae,Simpcentumvirus
RefSeq-v207,Stenotrophomonas phage YB07,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,Menderavirus
RefSeq-v207,Stenotrophomonas phage phiSHP2,Loebvirae,Hofneiviricota,Faserviricetes,Tubulavirales,Inoviridae,,
RefSeq-v207,Stenotrophomonas phage vB_SmaS-DLP_2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Septimatrevirus
RefSeq-v207,Stenotrophomonas phage vB_SmaS_DLP_5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,Delepquintavirus
RefSeq-v207,Streptococcus phage 20617,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage 315.1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage 315.2,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage 315.3,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage 315.4,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage 315.5,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,,,
RefSeq-v207,Streptococcus phage 315.6,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage 5093,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage A25,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage APCM01,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage CP-7,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Salasmaviridae,,Cepunavirus
RefSeq-v207,Streptococcus phage Cp1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Salasmaviridae,,Cepunavirus
RefSeq-v207,Streptococcus phage DCC1738,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage Dp-1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage EJ-1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Myoviridae,,
RefSeq-v207,Streptococcus phage IC1,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
RefSeq-v207,Streptococcus phage K13,Heunggongvirae,Uroviricota,Caudoviricetes,Caudovirales,Siphoviridae,,
